2020-10-06 10:55:31,127 ERROR   :连接数据库失败：juparty-business
2020-10-06 14:59:58,298 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '29e94daa957d4bae84e4b53c819487de', 'auth': '29e94daa957d4bae84e4b53c819487de'}
2020-10-06 14:59:58,298 INFO    :请求体：{"phone": "15361899606", "smsCode": "123456", "deviceId": "tester_eden_15361899606"}
2020-10-06 14:59:58,299 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': 'rfk1MEDhyMBXXweNpwEEgaf2pTH/H40xlZtG4l+GRiU=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 249568, 'userCode': 249568, 'token': '5eebf382d3f74104a1b54f9e883f57ee', 'phone': '15361899606', 'showFun': 1, 'nickname': '用户249568', 'age': 0, 'isRegister': 0, 'status': 0}}
2020-10-06 14:59:58,316 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:59:58,316 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '5eebf382d3f74104a1b54f9e883f57ee', 'auth': '5eebf382d3f74104a1b54f9e883f57ee'}
2020-10-06 14:59:58,316 INFO    :请求体：{}
2020-10-06 14:59:58,317 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1144843'}}
2020-10-06 14:59:58,745 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:59:58,746 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '5eebf382d3f74104a1b54f9e883f57ee', 'auth': '5eebf382d3f74104a1b54f9e883f57ee'}
2020-10-06 14:59:58,746 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601979900000, "expectStartTime": 1601976400000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1144843", "title": "\u81ea\u52a8\u521b\u5efa\u7684\u76f4\u64ad\u95f4"}
2020-10-06 14:59:58,746 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'partyId': 73428834971684864}}
2020-10-06 14:59:58,876 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 14:59:58,876 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '5eebf382d3f74104a1b54f9e883f57ee', 'auth': '5eebf382d3f74104a1b54f9e883f57ee'}
2020-10-06 14:59:58,877 INFO    :请求体：{"partyId": 73428834971684864, "agreePay": 0}
2020-10-06 14:59:58,877 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'stepCode': 200, 'participantId': 73428835475001344, 'partyId': 73428834971684864, 'userId': 249568, 'username': '用户249568', 'position': 0, 'disableMic': 0, 'isCreator': 1, 'isAdmin': 1, 'gender': 0, 'isPayJoin': 0, 'isTopShow': 1, 'avatar': '', 'joinTime': 1601967598758, 'leaveTime': 0, 'isSignin': 0, 'isTickOut': 0, 'hasVideo': 1, 'partyInfo': {'partyId': 73428834971684864, 'serialNo': '107960', 'title': '自动创建的直播间', 'partyStatus': 1, 'partyType': 2, 'creatorId': 249568, 'startTime': 1601976400000, 'endTime': 1601979900000, 'partyTimeDesc': '今天 17:26-18:25', 'partyUserCnt': 1, 'applyMicCoin': 0, 'joinCoin': 0, 'expectStartTime': 1601976400000, 'expectEndTime': 1601979900000, 'countDown': 8801234, 'freeTime': 0, 'allowJoin': 1, 'shared': {'shareUrl': 'http://10.113.248.198/portal/invite/invaiteParty?partyId=73428834971684864&userId=249568', 'title': '分享标题', 'content': '分享内容'}, 'creatorName': '用户249568'}, 'isBlock': 0, 'applyStatus': 0}}
2020-10-06 14:59:58,991 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/start
2020-10-06 14:59:58,991 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '5eebf382d3f74104a1b54f9e883f57ee', 'auth': '5eebf382d3f74104a1b54f9e883f57ee'}
2020-10-06 14:59:58,992 INFO    :请求体：{"partyId": 73428834971684864}
2020-10-06 14:59:58,992 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {}}
2020-10-06 14:59:59,085 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
2020-10-06 14:59:59,085 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '5eebf382d3f74104a1b54f9e883f57ee', 'auth': '5eebf382d3f74104a1b54f9e883f57ee'}
2020-10-06 14:59:59,086 INFO    :请求体：{"phone": "15361899607", "smsCode": "123456", "deviceId": "tester_eden_15361899607"}
2020-10-06 14:59:59,086 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': 'J8CcoIaWwIyH2Ca6mIVa+qf2pTH/H40xAw9bevBsDtw=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 544814, 'userCode': 544814, 'token': '7d596fbb08ca48199dc434db5304d5a9', 'phone': '15361899607', 'showFun': 1, 'nickname': '用户544814', 'age': 0, 'isRegister': 0, 'status': 0}}
2020-10-06 14:59:59,101 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:59:59,101 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '7d596fbb08ca48199dc434db5304d5a9', 'auth': '7d596fbb08ca48199dc434db5304d5a9'}
2020-10-06 14:59:59,102 INFO    :请求体：{}
2020-10-06 14:59:59,102 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1004411'}}
2020-10-06 14:59:59,585 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:59:59,586 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '7d596fbb08ca48199dc434db5304d5a9', 'auth': '7d596fbb08ca48199dc434db5304d5a9'}
2020-10-06 14:59:59,586 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601979900000, "expectStartTime": 1601976400000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1004411", "title": "\u81ea\u52a8\u521b\u5efa\u7684\u76f4\u64ad\u95f4"}
2020-10-06 14:59:59,587 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'partyId': 73428838369071104}}
2020-10-06 14:59:59,799 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 14:59:59,799 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '7d596fbb08ca48199dc434db5304d5a9', 'auth': '7d596fbb08ca48199dc434db5304d5a9'}
2020-10-06 14:59:59,800 INFO    :请求体：{"partyId": 73428838369071104, "agreePay": 0}
2020-10-06 14:59:59,800 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'stepCode': 200, 'participantId': 73428838931107840, 'partyId': 73428838369071104, 'userId': 544814, 'username': '用户544814', 'position': 0, 'disableMic': 0, 'isCreator': 1, 'isAdmin': 1, 'gender': 0, 'isPayJoin': 0, 'isTopShow': 1, 'avatar': '', 'joinTime': 1601967599598, 'leaveTime': 0, 'isSignin': 0, 'isTickOut': 0, 'hasVideo': 1, 'partyInfo': {'partyId': 73428838369071104, 'serialNo': '106567', 'title': '自动创建的直播间', 'partyStatus': 1, 'partyType': 2, 'creatorId': 544814, 'startTime': 1601976400000, 'endTime': 1601979900000, 'partyTimeDesc': '今天 17:26-18:25', 'partyUserCnt': 1, 'applyMicCoin': 0, 'joinCoin': 0, 'expectStartTime': 1601976400000, 'expectEndTime': 1601979900000, 'countDown': 8800395, 'freeTime': 0, 'allowJoin': 1, 'shared': {'shareUrl': 'http://10.113.248.198/portal/invite/invaiteParty?partyId=73428838369071104&userId=544814', 'title': '分享标题', 'content': '分享内容'}, 'creatorName': '用户544814'}, 'isBlock': 0, 'applyStatus': 0}}
2020-10-06 15:00:02,019 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/start
2020-10-06 15:00:02,020 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '7d596fbb08ca48199dc434db5304d5a9', 'auth': '7d596fbb08ca48199dc434db5304d5a9'}
2020-10-06 15:00:02,020 INFO    :请求体：{"partyId": 73428838369071104}
2020-10-06 15:00:02,020 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {}}
2020-10-06 15:00:02,087 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
2020-10-06 15:00:02,088 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '7d596fbb08ca48199dc434db5304d5a9', 'auth': '7d596fbb08ca48199dc434db5304d5a9'}
2020-10-06 15:00:02,088 INFO    :请求体：{"phone": "15361899608", "smsCode": "123456", "deviceId": "tester_eden_15361899608"}
2020-10-06 15:00:02,089 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': '2Hot0BvMdP0zimqAVz+gZKf2pTH/H40x5BegYgsPeyk=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 421976, 'userCode': 421976, 'token': '231f6c268d834b10894fab08a70a5789', 'phone': '15361899608', 'showFun': 1, 'nickname': '用户421976', 'age': 0, 'isRegister': 0, 'status': 0}}
2020-10-06 15:00:02,105 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 15:00:02,105 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '231f6c268d834b10894fab08a70a5789', 'auth': '231f6c268d834b10894fab08a70a5789'}
2020-10-06 15:00:02,105 INFO    :请求体：{}
2020-10-06 15:00:02,106 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1086260'}}
2020-10-06 15:00:02,756 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 15:00:02,757 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '231f6c268d834b10894fab08a70a5789', 'auth': '231f6c268d834b10894fab08a70a5789'}
2020-10-06 15:00:02,757 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601979900000, "expectStartTime": 1601976400000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1086260", "title": "\u81ea\u52a8\u521b\u5efa\u7684\u76f4\u64ad\u95f4"}
2020-10-06 15:00:02,758 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'partyId': 73428851715346432}}
2020-10-06 15:00:02,916 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 15:00:02,916 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '231f6c268d834b10894fab08a70a5789', 'auth': '231f6c268d834b10894fab08a70a5789'}
